record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
1829,5,30,1979,1,DS,F,50,101,Dipodomys,spectabilis,Rodent,Spectab exclosure
1830,5,30,1979,18,DO,M,35,40,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
1831,5,30,1979,14,DM,M,35,40,Dipodomys,merriami,Rodent,Control
1832,5,30,1979,13,DS,F,47,112,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1833,5,30,1979,1,DM,F,35,45,Dipodomys,merriami,Rodent,Spectab exclosure
1834,5,30,1979,5,DM,M,32,21,Dipodomys,merriami,Rodent,Rodent Exclosure
1835,5,30,1979,5,DS,M,51,105,Dipodomys,spectabilis,Rodent,Rodent Exclosure
1836,5,30,1979,1,DS,M,51,140,Dipodomys,spectabilis,Rodent,Spectab exclosure
1837,5,30,1979,4,DS,F,50,107,Dipodomys,spectabilis,Rodent,Control
1838,5,30,1979,14,DS,F,51,123,Dipodomys,spectabilis,Rodent,Control
1839,5,30,1979,2,DM,M,37,50,Dipodomys,merriami,Rodent,Control
1840,5,30,1979,1,DS,M,51,132,Dipodomys,spectabilis,Rodent,Spectab exclosure
1841,5,30,1979,14,DS,M,49,93,Dipodomys,spectabilis,Rodent,Control
1842,5,30,1979,15,PP,M,22,20,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
1843,5,30,1979,4,DM,F,37,44,Dipodomys,merriami,Rodent,Control
1844,5,30,1979,13,DM,M,36,36,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1845,5,30,1979,2,DM,F,36,53,Dipodomys,merriami,Rodent,Control
1846,5,30,1979,2,DM,M,37,45,Dipodomys,merriami,Rodent,Control
1847,5,30,1979,14,DM,F,35,57,Dipodomys,merriami,Rodent,Control
1848,5,30,1979,3,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
1849,5,30,1979,6,NA,NA,NA,NA,NA,NA,NA,Short-term Krat Exclosure
1850,5,30,1979,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
1851,5,30,1979,16,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
1852,5,30,1979,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
1853,7,3,1979,12,DS,M,51,105,Dipodomys,spectabilis,Rodent,Control
1854,7,3,1979,21,OT,F,21,18,Onychomys,torridus,Rodent,Long-term Krat Exclosure
1855,7,3,1979,21,OT,M,20,27,Onychomys,torridus,Rodent,Long-term Krat Exclosure
1856,7,3,1979,22,PF,F,16,8,Perognathus,flavus,Rodent,Control
1857,7,3,1979,9,DS,F,48,116,Dipodomys,spectabilis,Rodent,Spectab exclosure
1858,7,3,1979,17,DM,F,35,41,Dipodomys,merriami,Rodent,Control
1859,7,3,1979,22,DS,M,50,120,Dipodomys,spectabilis,Rodent,Control
1860,7,3,1979,20,PF,F,15,9,Perognathus,flavus,Rodent,Short-term Krat Exclosure
1861,7,3,1979,9,DS,F,46,96,Dipodomys,spectabilis,Rodent,Spectab exclosure
1862,7,3,1979,17,DS,M,52,143,Dipodomys,spectabilis,Rodent,Control
1863,7,3,1979,20,NL,F,30,94,Neotoma,albigula,Rodent,Short-term Krat Exclosure
1864,7,3,1979,8,DS,F,49,128,Dipodomys,spectabilis,Rodent,Control
1865,7,3,1979,11,DS,M,50,91,Dipodomys,spectabilis,Rodent,Control
1866,7,3,1979,20,DS,F,NA,156,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1867,7,3,1979,9,DS,M,46,NA,Dipodomys,spectabilis,Rodent,Spectab exclosure
1868,7,3,1979,12,DM,M,36,44,Dipodomys,merriami,Rodent,Control
1869,7,3,1979,17,DO,M,33,38,Dipodomys,ordii,Rodent,Control
1870,7,3,1979,9,DS,M,46,86,Dipodomys,spectabilis,Rodent,Spectab exclosure
1871,7,3,1979,21,PF,F,15,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure
1872,7,3,1979,21,PF,M,15,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure
1873,7,3,1979,23,PE,F,20,27,Peromyscus,eremicus,Rodent,Rodent Exclosure
1874,7,3,1979,9,DM,F,36,NA,Dipodomys,merriami,Rodent,Spectab exclosure
1875,7,3,1979,20,DS,M,46,43,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1876,7,3,1979,11,DM,F,33,32,Dipodomys,merriami,Rodent,Control
1877,7,3,1979,17,DM,M,36,48,Dipodomys,merriami,Rodent,Control
1878,7,3,1979,9,DS,M,NA,99,Dipodomys,spectabilis,Rodent,Spectab exclosure
1879,7,3,1979,10,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
1880,7,4,1979,3,OL,F,19,21,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
1881,7,4,1979,5,DM,M,35,34,Dipodomys,merriami,Rodent,Rodent Exclosure
1882,7,4,1979,2,NL,M,32,206,Neotoma,albigula,Rodent,Control
1883,7,4,1979,18,DS,M,46,60,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1884,7,4,1979,15,PP,F,22,14,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
1885,7,4,1979,13,DM,F,34,27,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1886,7,4,1979,5,DM,F,35,50,Dipodomys,merriami,Rodent,Rodent Exclosure
1887,7,4,1979,14,DS,F,49,120,Dipodomys,spectabilis,Rodent,Control
1888,7,4,1979,18,DS,M,46,59,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1889,7,4,1979,5,DS,F,NA,112,Dipodomys,spectabilis,Rodent,Rodent Exclosure
1890,7,4,1979,14,DS,F,NA,NA,Dipodomys,spectabilis,Rodent,Control
1891,7,4,1979,18,DS,F,51,138,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1892,7,4,1979,1,DS,M,52,NA,Dipodomys,spectabilis,Rodent,Spectab exclosure
1893,7,4,1979,6,DS,F,50,95,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1894,7,4,1979,14,DM,F,38,53,Dipodomys,merriami,Rodent,Control
1895,7,4,1979,15,PP,F,20,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
1896,7,4,1979,14,DS,M,49,70,Dipodomys,spectabilis,Rodent,Control
1897,7,4,1979,5,DS,M,NA,110,Dipodomys,spectabilis,Rodent,Rodent Exclosure
1898,7,4,1979,2,PP,M,20,10,Chaetodipus,penicillatus,Rodent,Control
1899,7,4,1979,18,DO,F,34,53,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
1900,7,4,1979,13,DS,M,50,79,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1901,7,4,1979,14,DM,M,38,44,Dipodomys,merriami,Rodent,Control
1902,7,4,1979,14,DM,M,35,41,Dipodomys,merriami,Rodent,Control
1903,7,4,1979,4,NA,NA,NA,NA,NA,NA,NA,Control
1904,7,4,1979,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
1905,7,4,1979,16,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
1906,7,4,1979,19,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
1907,7,24,1979,19,PE,F,19,24,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
1908,7,24,1979,13,OT,F,20,27,Onychomys,torridus,Rodent,Short-term Krat Exclosure
1909,7,24,1979,13,DM,F,34,32,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1910,7,24,1979,20,PF,M,17,10,Perognathus,flavus,Rodent,Short-term Krat Exclosure
1911,7,24,1979,22,DM,F,35,40,Dipodomys,merriami,Rodent,Control
1912,7,24,1979,1,DS,M,51,141,Dipodomys,spectabilis,Rodent,Spectab exclosure
1913,7,24,1979,20,DS,F,51,165,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1914,7,24,1979,20,NL,F,30,116,Neotoma,albigula,Rodent,Short-term Krat Exclosure
1915,7,24,1979,13,DS,M,NA,93,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1916,7,24,1979,20,PF,F,20,9,Perognathus,flavus,Rodent,Short-term Krat Exclosure
1917,7,24,1979,21,PF,M,21,NA,Perognathus,flavus,Rodent,Long-term Krat Exclosure
1918,7,24,1979,22,DS,F,47,78,Dipodomys,spectabilis,Rodent,Control
1919,7,24,1979,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
1920,7,24,1979,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
1921,7,25,1979,17,PE,M,18,8,Peromyscus,eremicus,Rodent,Control
1922,7,25,1979,2,DS,F,50,80,Dipodomys,spectabilis,Rodent,Control
1923,7,25,1979,18,PF,F,NA,6,Perognathus,flavus,Rodent,Short-term Krat Exclosure
1924,7,25,1979,2,OT,F,19,25,Onychomys,torridus,Rodent,Control
1925,7,25,1979,12,DM,M,37,45,Dipodomys,merriami,Rodent,Control
1926,7,25,1979,14,DM,F,36,44,Dipodomys,merriami,Rodent,Control
1927,7,25,1979,17,DS,M,51,99,Dipodomys,spectabilis,Rodent,Control
1928,7,25,1979,14,NL,M,36,151,Neotoma,albigula,Rodent,Control
1929,7,25,1979,18,DS,F,50,133,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1930,7,25,1979,14,OT,M,22,19,Onychomys,torridus,Rodent,Control
1931,7,25,1979,11,DM,M,35,31,Dipodomys,merriami,Rodent,Control
1932,7,25,1979,18,DO,M,36,46,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
1933,7,25,1979,12,DS,M,51,108,Dipodomys,spectabilis,Rodent,Control
1934,7,25,1979,8,DS,F,51,126,Dipodomys,spectabilis,Rodent,Control
1935,7,25,1979,17,DS,M,51,145,Dipodomys,spectabilis,Rodent,Control
1936,7,25,1979,14,DS,F,49,93,Dipodomys,spectabilis,Rodent,Control
1937,7,25,1979,11,DS,M,51,98,Dipodomys,spectabilis,Rodent,Control
1938,7,25,1979,18,DO,F,34,42,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
1939,7,25,1979,14,DS,F,49,125,Dipodomys,spectabilis,Rodent,Control
1940,7,25,1979,11,PP,M,22,16,Chaetodipus,penicillatus,Rodent,Control
1941,7,25,1979,17,DO,M,35,NA,Dipodomys,ordii,Rodent,Control
1942,7,25,1979,8,OL,F,21,36,Onychomys,leucogaster,Rodent,Control
1943,7,25,1979,17,OT,F,20,25,Onychomys,torridus,Rodent,Control
1944,7,25,1979,16,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
1945,7,26,1979,4,DS,M,49,108,Dipodomys,spectabilis,Rodent,Control
1946,7,26,1979,15,PP,F,22,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
1947,7,26,1979,9,DM,F,34,44,Dipodomys,merriami,Rodent,Spectab exclosure
1948,7,26,1979,15,PP,F,20,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
1949,7,26,1979,4,DM,F,36,44,Dipodomys,merriami,Rodent,Control
1950,7,26,1979,3,OL,F,20,31,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
1951,7,26,1979,5,DM,M,35,40,Dipodomys,merriami,Rodent,Rodent Exclosure
1952,7,26,1979,3,OL,M,20,35,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
1953,7,26,1979,15,PP,F,21,11,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
1954,7,26,1979,15,PP,F,20,11,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
1955,7,26,1979,6,DS,F,48,59,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1956,7,26,1979,9,DS,M,48,94,Dipodomys,spectabilis,Rodent,Spectab exclosure
1957,7,26,1979,9,DS,M,50,68,Dipodomys,spectabilis,Rodent,Spectab exclosure
1958,7,26,1979,4,DS,F,51,111,Dipodomys,spectabilis,Rodent,Control
1959,7,26,1979,4,DM,F,34,23,Dipodomys,merriami,Rodent,Control
1960,7,26,1979,10,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
1961,8,21,1979,13,OT,M,20,20,Onychomys,torridus,Rodent,Short-term Krat Exclosure
1962,8,21,1979,13,OL,F,20,45,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
1963,8,21,1979,24,DS,F,50,124,Dipodomys,spectabilis,Rodent,Rodent Exclosure
1964,8,21,1979,21,OT,F,21,17,Onychomys,torridus,Rodent,Long-term Krat Exclosure
1965,8,21,1979,14,DS,M,49,94,Dipodomys,spectabilis,Rodent,Control
1966,8,21,1979,20,NL,F,30,136,Neotoma,albigula,Rodent,Short-term Krat Exclosure
1967,8,21,1979,20,DS,F,51,148,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1968,8,21,1979,14,OL,F,20,24,Onychomys,leucogaster,Rodent,Control
1969,8,21,1979,14,OL,M,20,35,Onychomys,leucogaster,Rodent,Control
1970,8,21,1979,24,DM,F,36,41,Dipodomys,merriami,Rodent,Rodent Exclosure
1971,8,21,1979,14,DM,F,36,53,Dipodomys,merriami,Rodent,Control
1972,8,21,1979,22,DS,M,52,132,Dipodomys,spectabilis,Rodent,Control
1973,8,21,1979,13,DS,M,NA,106,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1974,8,21,1979,14,DS,F,49,128,Dipodomys,spectabilis,Rodent,Control
1975,8,21,1979,14,DM,M,35,46,Dipodomys,merriami,Rodent,Control
1976,8,21,1979,19,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
1977,8,21,1979,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
1978,8,22,1979,12,DS,M,50,119,Dipodomys,spectabilis,Rodent,Control
1979,8,22,1979,8,DS,F,48,125,Dipodomys,spectabilis,Rodent,Control
1980,8,22,1979,11,OL,M,20,27,Onychomys,leucogaster,Rodent,Control
1981,8,22,1979,17,OT,M,18,27,Onychomys,torridus,Rodent,Control
1982,8,22,1979,12,NL,F,29,72,Neotoma,albigula,Rodent,Control
1983,8,22,1979,11,DM,M,34,35,Dipodomys,merriami,Rodent,Control
1984,8,22,1979,18,DS,M,52,94,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1985,8,22,1979,17,DM,M,37,45,Dipodomys,merriami,Rodent,Control
1986,8,22,1979,12,OT,F,20,17,Onychomys,torridus,Rodent,Control
1987,8,22,1979,17,DS,M,51,106,Dipodomys,spectabilis,Rodent,Control
1988,8,22,1979,15,PP,F,20,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
1989,8,22,1979,17,DO,M,34,45,Dipodomys,ordii,Rodent,Control
1990,8,22,1979,17,DS,M,52,144,Dipodomys,spectabilis,Rodent,Control
1991,8,22,1979,12,DM,M,35,47,Dipodomys,merriami,Rodent,Control
1992,8,22,1979,11,DM,F,36,40,Dipodomys,merriami,Rodent,Control
1993,8,22,1979,17,NL,F,30,105,Neotoma,albigula,Rodent,Control
1994,8,22,1979,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
1995,8,22,1979,16,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
1996,8,22,1979,18,DO,F,33,45,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
1997,8,23,1979,3,OT,M,20,28,Onychomys,torridus,Rodent,Long-term Krat Exclosure
1998,8,23,1979,9,OT,F,20,30,Onychomys,torridus,Rodent,Spectab exclosure
1999,8,23,1979,9,DS,M,48,93,Dipodomys,spectabilis,Rodent,Spectab exclosure
2000,8,23,1979,5,DS,F,51,93,Dipodomys,spectabilis,Rodent,Rodent Exclosure
2001,8,23,1979,4,DS,M,49,124,Dipodomys,spectabilis,Rodent,Control
2002,8,23,1979,9,DS,M,49,103,Dipodomys,spectabilis,Rodent,Spectab exclosure
2003,8,23,1979,2,OT,F,21,27,Onychomys,torridus,Rodent,Control
2004,8,23,1979,6,DS,F,49,81,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2005,8,23,1979,9,DM,F,35,48,Dipodomys,merriami,Rodent,Spectab exclosure
2006,8,23,1979,1,DS,M,50,142,Dipodomys,spectabilis,Rodent,Spectab exclosure
2007,8,23,1979,1,DM,M,35,53,Dipodomys,merriami,Rodent,Spectab exclosure
2008,8,23,1979,5,DS,M,48,87,Dipodomys,spectabilis,Rodent,Rodent Exclosure
2009,8,23,1979,1,DS,M,50,144,Dipodomys,spectabilis,Rodent,Spectab exclosure
2010,8,23,1979,4,DS,F,52,117,Dipodomys,spectabilis,Rodent,Control
2011,8,23,1979,2,OT,M,21,20,Onychomys,torridus,Rodent,Control
2012,8,23,1979,5,OT,F,31,19,Onychomys,torridus,Rodent,Rodent Exclosure
2013,8,23,1979,1,PP,F,20,14,Chaetodipus,penicillatus,Rodent,Spectab exclosure
2014,8,23,1979,2,DM,M,38,49,Dipodomys,merriami,Rodent,Control
2015,8,23,1979,5,OT,F,19,18,Onychomys,torridus,Rodent,Rodent Exclosure
2016,9,22,1979,10,OL,F,20,29,Onychomys,leucogaster,Rodent,Rodent Exclosure
2017,9,22,1979,17,DM,M,37,47,Dipodomys,merriami,Rodent,Control
2018,9,22,1979,23,PE,M,20,23,Peromyscus,eremicus,Rodent,Rodent Exclosure
2019,9,22,1979,9,DS,F,51,NA,Dipodomys,spectabilis,Rodent,Spectab exclosure
2020,9,22,1979,12,DS,M,53,131,Dipodomys,spectabilis,Rodent,Control
2021,9,22,1979,22,OT,M,20,31,Onychomys,torridus,Rodent,Control
2022,9,22,1979,9,DM,M,37,35,Dipodomys,merriami,Rodent,Spectab exclosure
2023,9,22,1979,17,DS,M,52,118,Dipodomys,spectabilis,Rodent,Control
2024,9,22,1979,12,OT,M,19,20,Onychomys,torridus,Rodent,Control
2025,9,22,1979,20,NL,F,31,152,Neotoma,albigula,Rodent,Short-term Krat Exclosure
2026,9,22,1979,22,DS,M,50,138,Dipodomys,spectabilis,Rodent,Control
2027,9,22,1979,12,DM,F,35,37,Dipodomys,merriami,Rodent,Control
2028,9,22,1979,20,OT,F,20,21,Onychomys,torridus,Rodent,Short-term Krat Exclosure
2029,9,22,1979,12,DM,F,37,41,Dipodomys,merriami,Rodent,Control
2030,9,22,1979,20,DM,M,36,50,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
2031,9,22,1979,11,OT,M,19,27,Onychomys,torridus,Rodent,Control
2032,9,22,1979,20,DS,F,52,153,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2033,9,22,1979,8,DS,F,47,122,Dipodomys,spectabilis,Rodent,Control
2034,9,22,1979,9,DS,F,47,106,Dipodomys,spectabilis,Rodent,Spectab exclosure
2035,9,22,1979,11,DM,M,39,49,Dipodomys,merriami,Rodent,Control
2036,9,22,1979,21,PE,F,19,24,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
2037,9,22,1979,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
2038,9,22,1979,22,OT,M,19,19,Onychomys,torridus,Rodent,Control
2039,9,22,1979,8,PP,F,22,14,Chaetodipus,penicillatus,Rodent,Control
2040,9,22,1979,11,DM,F,37,40,Dipodomys,merriami,Rodent,Control
2041,9,22,1979,9,OL,F,19,34,Onychomys,leucogaster,Rodent,Spectab exclosure
2042,9,22,1979,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
2043,9,22,1979,19,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
2044,9,23,1979,3,OL,M,22,34,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
2045,9,23,1979,3,OL,F,20,46,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
2046,9,23,1979,14,DM,M,37,45,Dipodomys,merriami,Rodent,Control
2047,9,23,1979,15,PP,F,20,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2048,9,23,1979,13,OT,M,20,21,Onychomys,torridus,Rodent,Short-term Krat Exclosure
2049,9,23,1979,24,DM,F,36,49,Dipodomys,merriami,Rodent,Rodent Exclosure
2050,9,23,1979,2,OT,F,20,23,Onychomys,torridus,Rodent,Control
2051,9,23,1979,2,PF,F,16,7,Perognathus,flavus,Rodent,Control
2052,9,23,1979,13,OL,F,20,40,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
2053,9,23,1979,4,DM,F,36,46,Dipodomys,merriami,Rodent,Control
2054,9,23,1979,2,OT,F,20,29,Onychomys,torridus,Rodent,Control
2055,9,23,1979,24,DS,F,50,119,Dipodomys,spectabilis,Rodent,Rodent Exclosure
2056,9,23,1979,4,DS,M,47,129,Dipodomys,spectabilis,Rodent,Control
2057,9,23,1979,5,OT,M,20,22,Onychomys,torridus,Rodent,Rodent Exclosure
2058,9,23,1979,1,OT,M,19,24,Onychomys,torridus,Rodent,Spectab exclosure
2059,9,23,1979,24,DM,F,36,35,Dipodomys,merriami,Rodent,Rodent Exclosure
2060,9,23,1979,2,DM,F,35,46,Dipodomys,merriami,Rodent,Control
2061,9,23,1979,3,PF,F,15,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure
2062,9,23,1979,4,DS,F,50,124,Dipodomys,spectabilis,Rodent,Control
2063,9,23,1979,24,DM,M,36,53,Dipodomys,merriami,Rodent,Rodent Exclosure
2064,9,23,1979,14,DM,F,37,46,Dipodomys,merriami,Rodent,Control
2065,9,23,1979,24,DM,F,36,43,Dipodomys,merriami,Rodent,Rodent Exclosure
2066,9,23,1979,5,OT,F,21,25,Onychomys,torridus,Rodent,Rodent Exclosure
2067,9,23,1979,14,OL,F,19,31,Onychomys,leucogaster,Rodent,Control
2068,9,23,1979,13,DS,M,53,120,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2069,9,23,1979,18,OT,F,20,26,Onychomys,torridus,Rodent,Short-term Krat Exclosure
2070,9,23,1979,2,DM,M,37,51,Dipodomys,merriami,Rodent,Control
2071,9,23,1979,1,PP,F,22,14,Chaetodipus,penicillatus,Rodent,Spectab exclosure
2072,9,23,1979,6,NA,NA,NA,NA,NA,NA,NA,Short-term Krat Exclosure
2073,9,23,1979,16,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
2074,10,24,1979,9,DO,M,33,26,Dipodomys,ordii,Rodent,Spectab exclosure
2075,10,24,1979,12,DO,M,35,52,Dipodomys,ordii,Rodent,Control
2076,10,24,1979,11,DS,M,49,137,Dipodomys,spectabilis,Rodent,Control
2077,10,24,1979,12,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Control
2078,10,24,1979,12,NL,F,32,92,Neotoma,albigula,Rodent,Control
2079,10,24,1979,8,DO,M,36,50,Dipodomys,ordii,Rodent,Control
2080,10,24,1979,20,DS,F,51,151,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2081,10,24,1979,12,NL,F,32,211,Neotoma,albigula,Rodent,Control
2082,10,24,1979,8,DO,F,33,47,Dipodomys,ordii,Rodent,Control
2083,10,24,1979,9,DM,F,32,45,Dipodomys,merriami,Rodent,Spectab exclosure
2084,10,24,1979,11,PP,M,21,16,Chaetodipus,penicillatus,Rodent,Control
2085,10,24,1979,17,DM,M,38,46,Dipodomys,merriami,Rodent,Control
2086,10,24,1979,12,DM,F,33,40,Dipodomys,merriami,Rodent,Control
2087,10,24,1979,9,DS,F,50,145,Dipodomys,spectabilis,Rodent,Spectab exclosure
2088,10,24,1979,9,DM,M,37,43,Dipodomys,merriami,Rodent,Spectab exclosure
2089,10,24,1979,10,OL,F,21,25,Onychomys,leucogaster,Rodent,Rodent Exclosure
2090,10,24,1979,11,DM,F,34,28,Dipodomys,merriami,Rodent,Control
2091,10,24,1979,11,DM,M,35,29,Dipodomys,merriami,Rodent,Control
2092,10,24,1979,19,PE,M,19,19,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
2093,10,24,1979,22,DS,M,50,143,Dipodomys,spectabilis,Rodent,Control
2094,10,24,1979,17,DS,M,51,156,Dipodomys,spectabilis,Rodent,Control
2095,10,24,1979,17,DS,M,51,123,Dipodomys,spectabilis,Rodent,Control
2096,10,24,1979,11,OT,F,20,27,Onychomys,torridus,Rodent,Control
2097,10,24,1979,8,DS,F,51,120,Dipodomys,spectabilis,Rodent,Control
2098,10,24,1979,9,DS,F,50,123,Dipodomys,spectabilis,Rodent,Spectab exclosure
2099,10,24,1979,23,PE,M,21,24,Peromyscus,eremicus,Rodent,Rodent Exclosure
2100,10,24,1979,9,OT,F,21,21,Onychomys,torridus,Rodent,Spectab exclosure
2101,10,24,1979,12,DM,M,37,45,Dipodomys,merriami,Rodent,Control
2102,10,24,1979,17,NL,M,32,133,Neotoma,albigula,Rodent,Control
2103,10,24,1979,19,OL,M,21,27,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
2104,10,24,1979,9,OT,M,22,22,Onychomys,torridus,Rodent,Spectab exclosure
2105,10,24,1979,17,DO,M,34,49,Dipodomys,ordii,Rodent,Control
2106,10,24,1979,9,DS,F,47,102,Dipodomys,spectabilis,Rodent,Spectab exclosure
2107,10,24,1979,20,NL,M,32,171,Neotoma,albigula,Rodent,Short-term Krat Exclosure
2108,10,24,1979,11,OT,M,19,18,Onychomys,torridus,Rodent,Control
2109,10,24,1979,11,OT,M,21,19,Onychomys,torridus,Rodent,Control
2110,10,24,1979,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
2111,10,24,1979,21,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
2112,10,25,1979,3,OL,F,21,32,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
2113,10,25,1979,24,DS,F,52,122,Dipodomys,spectabilis,Rodent,Rodent Exclosure
2114,10,25,1979,3,OL,M,22,36,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
2115,10,25,1979,14,DS,F,52,133,Dipodomys,spectabilis,Rodent,Control
2116,10,25,1979,24,PE,M,18,19,Peromyscus,eremicus,Rodent,Rodent Exclosure
2117,10,25,1979,3,PF,M,20,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure
2118,10,25,1979,4,DS,M,48,130,Dipodomys,spectabilis,Rodent,Control
2119,10,25,1979,6,OT,F,21,23,Onychomys,torridus,Rodent,Short-term Krat Exclosure
2120,10,25,1979,14,DM,M,35,NA,Dipodomys,merriami,Rodent,Control
2121,10,25,1979,15,OT,F,20,19,Onychomys,torridus,Rodent,Long-term Krat Exclosure
2122,10,25,1979,2,DM,F,35,35,Dipodomys,merriami,Rodent,Control
2123,10,25,1979,5,DM,F,37,49,Dipodomys,merriami,Rodent,Rodent Exclosure
2124,10,25,1979,24,DM,M,38,50,Dipodomys,merriami,Rodent,Rodent Exclosure
2125,10,25,1979,13,DS,M,52,135,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2126,10,25,1979,4,DS,F,50,126,Dipodomys,spectabilis,Rodent,Control
2127,10,25,1979,15,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2128,10,25,1979,14,DM,F,35,49,Dipodomys,merriami,Rodent,Control
2129,10,25,1979,5,OT,F,21,26,Onychomys,torridus,Rodent,Rodent Exclosure
2130,10,25,1979,13,DM,M,36,47,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
2131,10,25,1979,2,DM,F,37,47,Dipodomys,merriami,Rodent,Control
2132,10,25,1979,5,OT,M,20,23,Onychomys,torridus,Rodent,Rodent Exclosure
2133,10,25,1979,2,NL,F,33,274,Neotoma,albigula,Rodent,Control
2134,10,25,1979,18,DS,M,49,127,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2135,10,25,1979,3,RM,M,14,7,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
2136,10,25,1979,5,OT,F,19,21,Onychomys,torridus,Rodent,Rodent Exclosure
2137,10,25,1979,4,DM,M,35,49,Dipodomys,merriami,Rodent,Control
