record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
10351,4,21,1985,3,DM,F,36,43,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
10352,4,21,1985,13,OT,M,20,27,Onychomys,torridus,Rodent,Short-term Krat Exclosure
10353,4,21,1985,1,DO,M,37,59,Dipodomys,ordii,Rodent,Spectab exclosure
10354,4,21,1985,2,DM,F,35,39,Dipodomys,merriami,Rodent,Control
10355,4,21,1985,9,DM,F,37,47,Dipodomys,merriami,Rodent,Spectab exclosure
10356,4,21,1985,3,DM,M,36,44,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
10357,4,21,1985,2,DO,M,34,52,Dipodomys,ordii,Rodent,Control
10358,4,21,1985,1,DS,F,50,120,Dipodomys,spectabilis,Rodent,Spectab exclosure
10359,4,21,1985,11,DM,M,36,40,Dipodomys,merriami,Rodent,Control
10360,4,21,1985,8,DM,M,37,45,Dipodomys,merriami,Rodent,Control
10361,4,21,1985,9,DM,F,35,40,Dipodomys,merriami,Rodent,Spectab exclosure
10362,4,21,1985,1,DM,M,35,45,Dipodomys,merriami,Rodent,Spectab exclosure
10363,4,21,1985,2,DM,F,37,43,Dipodomys,merriami,Rodent,Control
10364,4,21,1985,11,PE,F,20,27,Peromyscus,eremicus,Rodent,Control
10365,4,21,1985,9,DM,M,35,39,Dipodomys,merriami,Rodent,Spectab exclosure
10366,4,21,1985,2,DM,M,37,46,Dipodomys,merriami,Rodent,Control
10367,4,21,1985,4,DM,M,33,17,Dipodomys,merriami,Rodent,Control
10368,4,21,1985,8,DM,M,37,52,Dipodomys,merriami,Rodent,Control
10369,4,21,1985,9,DM,F,36,51,Dipodomys,merriami,Rodent,Spectab exclosure
10370,5,23,1985,17,DM,M,35,40,Dipodomys,merriami,Rodent,Control
10371,5,23,1985,6,DO,F,35,60,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10372,5,23,1985,14,OL,F,20,35,Onychomys,leucogaster,Rodent,Control
10373,5,23,1985,17,DM,M,34,42,Dipodomys,merriami,Rodent,Control
10374,5,23,1985,24,NL,F,31,116,Neotoma,albigula,Rodent,Rodent Exclosure
10375,5,23,1985,21,DM,M,37,44,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
10376,5,23,1985,18,DM,F,35,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10377,5,23,1985,6,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Short-term Krat Exclosure
10378,5,23,1985,19,PE,M,19,12,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
10379,5,23,1985,24,OT,F,18,17,Onychomys,torridus,Rodent,Rodent Exclosure
10380,5,23,1985,21,RM,M,16,6,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
10381,5,23,1985,12,DO,F,37,58,Dipodomys,ordii,Rodent,Control
10382,5,23,1985,24,NL,M,32,190,Neotoma,albigula,Rodent,Rodent Exclosure
10383,5,23,1985,12,OL,F,20,34,Onychomys,leucogaster,Rodent,Control
10384,5,23,1985,12,DM,F,38,40,Dipodomys,merriami,Rodent,Control
10385,5,23,1985,18,PE,M,18,14,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
10386,5,23,1985,16,DO,M,33,44,Dipodomys,ordii,Rodent,Rodent Exclosure
10387,5,23,1985,19,PM,F,21,24,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
10388,5,23,1985,24,DM,M,37,43,Dipodomys,merriami,Rodent,Rodent Exclosure
10389,5,23,1985,14,DM,M,37,49,Dipodomys,merriami,Rodent,Control
10390,5,23,1985,21,DM,F,35,43,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
10391,5,23,1985,18,DM,M,35,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10392,5,23,1985,6,DO,M,34,51,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10393,5,23,1985,21,RM,F,18,6,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
10394,5,23,1985,24,DM,M,36,45,Dipodomys,merriami,Rodent,Rodent Exclosure
10395,5,23,1985,22,DM,F,38,35,Dipodomys,merriami,Rodent,Control
10396,5,23,1985,17,DO,M,34,45,Dipodomys,ordii,Rodent,Control
10397,5,23,1985,6,DO,F,31,29,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10398,5,23,1985,12,PP,F,20,13,Chaetodipus,penicillatus,Rodent,Control
10399,5,23,1985,14,OT,F,20,19,Onychomys,torridus,Rodent,Control
10400,5,23,1985,12,DM,M,38,46,Dipodomys,merriami,Rodent,Control
10401,5,23,1985,17,DO,M,35,50,Dipodomys,ordii,Rodent,Control
10402,5,23,1985,18,NL,M,31,136,Neotoma,albigula,Rodent,Short-term Krat Exclosure
10403,5,23,1985,12,DM,F,36,34,Dipodomys,merriami,Rodent,Control
10404,5,23,1985,22,DM,M,37,44,Dipodomys,merriami,Rodent,Control
10405,5,23,1985,24,DM,M,36,36,Dipodomys,merriami,Rodent,Rodent Exclosure
10406,5,23,1985,12,DM,F,24,33,Dipodomys,merriami,Rodent,Control
10407,5,23,1985,14,DM,M,35,34,Dipodomys,merriami,Rodent,Control
10408,5,23,1985,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
10409,5,23,1985,15,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
10410,5,23,1985,20,NA,NA,NA,NA,NA,NA,NA,Short-term Krat Exclosure
10411,5,24,1985,2,DM,M,35,33,Dipodomys,merriami,Rodent,Control
10412,5,24,1985,3,PP,M,21,12,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
10413,5,24,1985,4,DO,M,34,47,Dipodomys,ordii,Rodent,Control
10414,5,24,1985,4,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Control
10415,5,24,1985,2,DM,F,36,40,Dipodomys,merriami,Rodent,Control
10416,5,24,1985,5,OL,M,20,29,Onychomys,leucogaster,Rodent,Rodent Exclosure
10417,5,24,1985,8,DO,M,35,46,Dipodomys,ordii,Rodent,Control
10418,5,24,1985,2,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Control
10419,5,24,1985,3,RM,F,14,5,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
10420,5,24,1985,13,DM,M,37,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10421,5,24,1985,2,DM,F,35,39,Dipodomys,merriami,Rodent,Control
10422,5,24,1985,10,RM,F,17,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
10423,5,24,1985,9,DS,M,49,118,Dipodomys,spectabilis,Rodent,Spectab exclosure
10424,5,24,1985,4,DM,M,35,27,Dipodomys,merriami,Rodent,Control
10425,5,24,1985,9,DM,M,37,33,Dipodomys,merriami,Rodent,Spectab exclosure
10426,5,24,1985,8,DS,F,50,131,Dipodomys,spectabilis,Rodent,Control
10427,5,24,1985,7,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Rodent Exclosure
10428,5,24,1985,8,DS,M,47,86,Dipodomys,spectabilis,Rodent,Control
10429,5,24,1985,8,DO,F,36,44,Dipodomys,ordii,Rodent,Control
10430,5,24,1985,2,DM,F,33,17,Dipodomys,merriami,Rodent,Control
10431,5,24,1985,5,DM,F,35,39,Dipodomys,merriami,Rodent,Rodent Exclosure
10432,5,24,1985,1,DS,F,52,107,Dipodomys,spectabilis,Rodent,Spectab exclosure
10433,5,24,1985,3,PP,F,22,14,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
10434,5,24,1985,5,DM,M,36,48,Dipodomys,merriami,Rodent,Rodent Exclosure
10435,5,24,1985,5,OL,M,21,29,Onychomys,leucogaster,Rodent,Rodent Exclosure
10436,5,24,1985,11,DM,M,37,41,Dipodomys,merriami,Rodent,Control
10437,5,24,1985,3,DM,F,36,42,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
10438,5,24,1985,3,OT,M,20,22,Onychomys,torridus,Rodent,Long-term Krat Exclosure
10439,5,24,1985,7,RM,M,16,4,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
10440,5,24,1985,1,DS,M,52,157,Dipodomys,spectabilis,Rodent,Spectab exclosure
10441,5,24,1985,2,DS,F,47,111,Dipodomys,spectabilis,Rodent,Control
10442,5,24,1985,5,PP,F,20,17,Chaetodipus,penicillatus,Rodent,Rodent Exclosure
10443,5,24,1985,4,DM,F,36,40,Dipodomys,merriami,Rodent,Control
10444,5,24,1985,13,DS,F,50,139,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10445,5,24,1985,2,DO,M,35,47,Dipodomys,ordii,Rodent,Control
10446,5,24,1985,11,DM,F,36,43,Dipodomys,merriami,Rodent,Control
10447,5,24,1985,2,DM,F,35,38,Dipodomys,merriami,Rodent,Control
10448,5,24,1985,7,RM,F,18,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
10449,5,24,1985,13,DM,F,35,37,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10450,6,15,1985,19,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
10451,6,15,1985,18,DM,F,34,40,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10452,6,15,1985,22,PE,F,19,28,Peromyscus,eremicus,Rodent,Control
10453,6,15,1985,21,RM,F,11,8,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
10454,6,15,1985,12,NL,M,32,166,Neotoma,albigula,Rodent,Control
10455,6,15,1985,19,RM,M,17,10,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
10456,6,15,1985,6,DO,F,35,50,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10457,6,15,1985,17,DM,M,36,41,Dipodomys,merriami,Rodent,Control
10458,6,15,1985,12,DO,M,35,41,Dipodomys,ordii,Rodent,Control
10459,6,15,1985,21,DM,F,36,29,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
10460,6,15,1985,12,DM,M,38,46,Dipodomys,merriami,Rodent,Control
10461,6,15,1985,21,SA,NA,NA,NA,Sylvilagus,audubonii,Rabbit,Long-term Krat Exclosure
10462,6,15,1985,20,DM,M,35,45,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10463,6,15,1985,12,DM,F,36,53,Dipodomys,merriami,Rodent,Control
10464,6,15,1985,14,DM,M,36,51,Dipodomys,merriami,Rodent,Control
10465,6,15,1985,12,NL,M,33,183,Neotoma,albigula,Rodent,Control
10466,6,15,1985,22,CB,NA,NA,NA,Campylorhynchus,brunneicapillus,Bird,Control
10467,6,15,1985,24,DM,F,35,36,Dipodomys,merriami,Rodent,Rodent Exclosure
10468,6,15,1985,21,RM,M,15,9,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
10469,6,15,1985,12,DM,M,37,42,Dipodomys,merriami,Rodent,Control
10470,6,15,1985,18,DM,M,33,47,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10471,6,15,1985,12,DM,F,34,32,Dipodomys,merriami,Rodent,Control
10472,6,15,1985,22,DM,F,37,34,Dipodomys,merriami,Rodent,Control
10473,6,15,1985,6,DO,F,33,40,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10474,6,15,1985,22,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Control
10475,6,15,1985,14,DM,M,35,42,Dipodomys,merriami,Rodent,Control
10476,6,15,1985,17,DO,M,35,51,Dipodomys,ordii,Rodent,Control
10477,6,15,1985,6,DO,M,35,51,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10478,6,15,1985,6,DM,F,36,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10479,6,15,1985,12,DM,F,35,27,Dipodomys,merriami,Rodent,Control
10480,6,15,1985,24,DM,M,35,41,Dipodomys,merriami,Rodent,Rodent Exclosure
10481,6,15,1985,17,DM,NA,NA,NA,Dipodomys,merriami,Rodent,Control
10482,6,15,1985,12,DM,F,34,36,Dipodomys,merriami,Rodent,Control
10483,6,15,1985,22,DM,M,37,48,Dipodomys,merriami,Rodent,Control
10484,6,15,1985,20,DS,F,52,85,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10485,6,15,1985,17,DO,F,36,NA,Dipodomys,ordii,Rodent,Control
10486,6,15,1985,16,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
10487,6,15,1985,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
10488,6,16,1985,5,DM,M,37,49,Dipodomys,merriami,Rodent,Rodent Exclosure
10489,6,16,1985,1,DO,M,37,44,Dipodomys,ordii,Rodent,Spectab exclosure
10490,6,16,1985,4,DM,F,36,43,Dipodomys,merriami,Rodent,Control
10491,6,16,1985,4,DS,NA,NA,NA,Dipodomys,spectabilis,Rodent,Control
10492,6,16,1985,8,DS,M,48,95,Dipodomys,spectabilis,Rodent,Control
10493,6,16,1985,13,DM,M,36,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10494,6,16,1985,7,RM,NA,NA,NA,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
10495,6,16,1985,3,PP,M,18,19,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
10496,6,16,1985,9,DM,M,37,39,Dipodomys,merriami,Rodent,Spectab exclosure
10497,6,16,1985,8,DO,M,36,30,Dipodomys,ordii,Rodent,Control
10498,6,16,1985,3,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
10499,6,16,1985,5,OL,M,21,33,Onychomys,leucogaster,Rodent,Rodent Exclosure
10500,6,16,1985,2,DM,F,36,42,Dipodomys,merriami,Rodent,Control
10501,6,16,1985,7,RM,F,15,6,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
10502,6,16,1985,4,DM,M,34,37,Dipodomys,merriami,Rodent,Control
10503,6,16,1985,2,DS,F,50,84,Dipodomys,spectabilis,Rodent,Control
10504,6,16,1985,11,DM,M,35,47,Dipodomys,merriami,Rodent,Control
10505,6,16,1985,10,RM,F,16,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
10506,6,16,1985,11,DM,F,36,40,Dipodomys,merriami,Rodent,Control
10507,6,16,1985,9,DS,M,50,115,Dipodomys,spectabilis,Rodent,Spectab exclosure
10508,6,16,1985,4,OL,F,21,40,Onychomys,leucogaster,Rodent,Control
10509,6,16,1985,15,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
10510,6,16,1985,3,PP,F,22,19,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
10511,6,16,1985,7,RM,F,18,14,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
10512,6,16,1985,3,PP,M,22,19,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
10513,6,16,1985,5,DM,F,34,27,Dipodomys,merriami,Rodent,Rodent Exclosure
10514,6,16,1985,8,DS,F,52,128,Dipodomys,spectabilis,Rodent,Control
10515,6,16,1985,2,DO,F,36,54,Dipodomys,ordii,Rodent,Control
10516,6,16,1985,1,DS,M,52,76,Dipodomys,spectabilis,Rodent,Spectab exclosure
10517,6,16,1985,2,DM,F,32,15,Dipodomys,merriami,Rodent,Control
10518,6,16,1985,2,DM,F,36,40,Dipodomys,merriami,Rodent,Control
10519,6,16,1985,8,DO,F,35,53,Dipodomys,ordii,Rodent,Control
10520,6,16,1985,1,DS,F,54,120,Dipodomys,spectabilis,Rodent,Spectab exclosure
10521,6,16,1985,5,DM,F,36,43,Dipodomys,merriami,Rodent,Rodent Exclosure
10522,6,16,1985,1,DS,F,52,123,Dipodomys,spectabilis,Rodent,Spectab exclosure
10523,6,16,1985,3,DM,F,36,47,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
10524,6,16,1985,4,DM,F,37,40,Dipodomys,merriami,Rodent,Control
10525,6,16,1985,10,RM,M,17,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
10526,6,16,1985,4,DS,F,49,69,Dipodomys,spectabilis,Rodent,Control
10527,6,16,1985,11,DM,M,35,47,Dipodomys,merriami,Rodent,Control
10528,6,16,1985,2,DO,M,35,52,Dipodomys,ordii,Rodent,Control
10529,6,16,1985,1,DS,M,53,157,Dipodomys,spectabilis,Rodent,Spectab exclosure
10530,6,16,1985,13,DS,F,50,126,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10531,6,16,1985,1,DO,F,36,50,Dipodomys,ordii,Rodent,Spectab exclosure
10532,6,16,1985,2,DM,F,33,30,Dipodomys,merriami,Rodent,Control
10533,6,16,1985,5,DO,F,37,52,Dipodomys,ordii,Rodent,Rodent Exclosure
10534,6,16,1985,11,DM,F,35,40,Dipodomys,merriami,Rodent,Control
10535,6,16,1985,9,DM,M,37,44,Dipodomys,merriami,Rodent,Spectab exclosure
10536,7,23,1985,6,DO,M,35,NA,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10537,7,23,1985,20,NL,F,29,111,Neotoma,albigula,Rodent,Short-term Krat Exclosure
10538,7,23,1985,17,NL,M,33,123,Neotoma,albigula,Rodent,Control
10539,7,23,1985,12,DO,M,35,45,Dipodomys,ordii,Rodent,Control
10540,7,23,1985,23,RM,M,19,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
10541,7,23,1985,14,DM,M,37,49,Dipodomys,merriami,Rodent,Control
10542,7,23,1985,20,DM,F,34,40,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10543,7,23,1985,14,OL,F,20,56,Onychomys,leucogaster,Rodent,Control
10544,7,23,1985,21,DM,F,34,40,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
10545,7,23,1985,17,DM,M,34,44,Dipodomys,merriami,Rodent,Control
10546,7,23,1985,19,PM,F,21,24,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
10547,7,23,1985,24,OT,F,20,24,Onychomys,torridus,Rodent,Rodent Exclosure
10548,7,23,1985,20,DM,M,34,37,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10549,7,23,1985,6,DO,F,35,54,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10550,7,23,1985,17,DM,F,34,31,Dipodomys,merriami,Rodent,Control
10551,7,23,1985,12,DM,M,37,50,Dipodomys,merriami,Rodent,Control
10552,7,23,1985,20,PE,M,20,20,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
10553,7,23,1985,24,DM,F,34,38,Dipodomys,merriami,Rodent,Rodent Exclosure
10554,7,23,1985,14,DM,M,38,50,Dipodomys,merriami,Rodent,Control
10555,7,23,1985,16,RM,M,16,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
10556,7,23,1985,17,DO,M,35,51,Dipodomys,ordii,Rodent,Control
10557,7,23,1985,19,OT,M,20,22,Onychomys,torridus,Rodent,Long-term Krat Exclosure
10558,7,23,1985,12,DM,F,36,47,Dipodomys,merriami,Rodent,Control
10559,7,23,1985,17,OT,M,19,20,Onychomys,torridus,Rodent,Control
10560,7,23,1985,18,DM,M,37,50,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10561,7,23,1985,6,DO,F,33,44,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10562,7,23,1985,12,DM,F,36,44,Dipodomys,merriami,Rodent,Control
10563,7,23,1985,16,OL,F,19,40,Onychomys,leucogaster,Rodent,Rodent Exclosure
10564,7,23,1985,18,DM,NA,36,45,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10565,7,23,1985,14,DM,M,37,43,Dipodomys,merriami,Rodent,Control
10566,7,23,1985,24,DM,M,36,43,Dipodomys,merriami,Rodent,Rodent Exclosure
10567,7,23,1985,12,DM,M,33,26,Dipodomys,merriami,Rodent,Control
10568,7,23,1985,18,DM,F,37,34,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10569,7,23,1985,17,DO,M,34,50,Dipodomys,ordii,Rodent,Control
10570,7,23,1985,17,OL,F,20,18,Onychomys,leucogaster,Rodent,Control
10571,7,23,1985,12,DM,F,36,40,Dipodomys,merriami,Rodent,Control
10572,7,23,1985,17,NL,F,32,177,Neotoma,albigula,Rodent,Control
10573,7,23,1985,19,RM,M,16,11,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
10574,7,23,1985,12,NL,NA,70,NA,Neotoma,albigula,Rodent,Control
10575,7,23,1985,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
10576,7,23,1985,15,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
10577,7,23,1985,22,NA,NA,NA,NA,NA,NA,NA,Control
10578,7,24,1985,3,DM,M,35,24,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
10579,7,24,1985,1,DM,M,35,39,Dipodomys,merriami,Rodent,Spectab exclosure
10580,7,24,1985,3,PP,F,20,14,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
10581,7,24,1985,9,DS,M,51,137,Dipodomys,spectabilis,Rodent,Spectab exclosure
10582,7,24,1985,1,DO,M,38,45,Dipodomys,ordii,Rodent,Spectab exclosure
10583,7,24,1985,8,DO,M,35,34,Dipodomys,ordii,Rodent,Control
10584,7,24,1985,3,DM,F,37,38,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
10585,7,24,1985,4,DS,M,49,119,Dipodomys,spectabilis,Rodent,Control
10586,7,24,1985,5,DM,F,37,44,Dipodomys,merriami,Rodent,Rodent Exclosure
10587,7,24,1985,11,PE,F,20,23,Peromyscus,eremicus,Rodent,Control
10588,7,24,1985,10,SA,NA,NA,NA,Sylvilagus,audubonii,Rabbit,Rodent Exclosure
10589,7,24,1985,13,NL,M,32,125,Neotoma,albigula,Rodent,Short-term Krat Exclosure
10590,7,24,1985,4,DO,M,35,NA,Dipodomys,ordii,Rodent,Control
10591,7,24,1985,3,PP,F,21,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
10592,7,24,1985,4,DM,M,37,43,Dipodomys,merriami,Rodent,Control
10593,7,24,1985,8,DS,F,49,132,Dipodomys,spectabilis,Rodent,Control
10594,7,24,1985,4,DM,M,35,45,Dipodomys,merriami,Rodent,Control
10595,7,24,1985,2,DM,F,37,41,Dipodomys,merriami,Rodent,Control
10596,7,24,1985,1,DS,F,NA,NA,Dipodomys,spectabilis,Rodent,Spectab exclosure
10597,7,24,1985,13,DM,M,NA,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10598,7,24,1985,1,DM,F,34,40,Dipodomys,merriami,Rodent,Spectab exclosure
10599,7,24,1985,2,DO,F,38,47,Dipodomys,ordii,Rodent,Control
10600,7,24,1985,2,DM,F,32,17,Dipodomys,merriami,Rodent,Control
10601,7,24,1985,5,DM,M,37,54,Dipodomys,merriami,Rodent,Rodent Exclosure
10602,7,24,1985,1,DS,F,53,113,Dipodomys,spectabilis,Rodent,Spectab exclosure
10603,7,24,1985,2,DM,F,36,37,Dipodomys,merriami,Rodent,Control
10604,7,24,1985,2,DS,F,48,106,Dipodomys,spectabilis,Rodent,Control
10605,7,24,1985,1,DS,F,51,138,Dipodomys,spectabilis,Rodent,Spectab exclosure
10606,7,24,1985,2,NL,F,30,91,Neotoma,albigula,Rodent,Control
10607,7,24,1985,8,DM,F,37,44,Dipodomys,merriami,Rodent,Control
10608,7,24,1985,11,DM,F,39,40,Dipodomys,merriami,Rodent,Control
10609,7,24,1985,10,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Rodent Exclosure
10610,7,24,1985,2,DM,F,33,32,Dipodomys,merriami,Rodent,Control
10611,7,24,1985,1,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
10612,7,24,1985,9,DM,M,38,42,Dipodomys,merriami,Rodent,Spectab exclosure
10613,7,24,1985,8,DM,M,35,44,Dipodomys,merriami,Rodent,Control
10614,7,24,1985,13,DO,M,37,46,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10615,7,24,1985,2,DO,M,36,56,Dipodomys,ordii,Rodent,Control
10616,7,24,1985,3,PP,M,20,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
10617,7,24,1985,2,NL,M,32,186,Neotoma,albigula,Rodent,Control
10618,7,24,1985,4,DM,F,37,46,Dipodomys,merriami,Rodent,Control
10619,7,24,1985,13,DS,F,52,140,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10620,7,24,1985,1,DS,M,54,166,Dipodomys,spectabilis,Rodent,Spectab exclosure
10621,7,24,1985,2,DM,F,37,36,Dipodomys,merriami,Rodent,Control
10622,7,24,1985,1,DM,M,36,40,Dipodomys,merriami,Rodent,Spectab exclosure
10623,7,24,1985,2,DM,F,35,33,Dipodomys,merriami,Rodent,Control
10624,7,24,1985,3,DM,F,34,21,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
10625,7,24,1985,5,DO,M,35,31,Dipodomys,ordii,Rodent,Rodent Exclosure
10626,7,24,1985,4,DS,F,52,94,Dipodomys,spectabilis,Rodent,Control
10627,7,24,1985,2,NL,F,32,174,Neotoma,albigula,Rodent,Control
10628,7,24,1985,5,DM,F,35,30,Dipodomys,merriami,Rodent,Rodent Exclosure
10629,7,24,1985,9,NL,M,32,124,Neotoma,albigula,Rodent,Spectab exclosure
10630,7,24,1985,8,DM,F,37,42,Dipodomys,merriami,Rodent,Control
10631,7,24,1985,11,OT,M,19,11,Onychomys,torridus,Rodent,Control
10632,7,24,1985,11,DM,M,37,42,Dipodomys,merriami,Rodent,Control
10633,8,19,1985,14,DM,M,37,50,Dipodomys,merriami,Rodent,Control
10634,8,19,1985,18,DM,F,36,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10635,8,19,1985,20,DM,M,36,40,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10636,8,19,1985,19,OT,M,21,25,Onychomys,torridus,Rodent,Long-term Krat Exclosure
10637,8,19,1985,14,DM,M,37,52,Dipodomys,merriami,Rodent,Control
10638,8,19,1985,17,DM,F,39,38,Dipodomys,merriami,Rodent,Control
10639,8,19,1985,18,DM,F,34,50,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10640,8,19,1985,14,DM,M,37,49,Dipodomys,merriami,Rodent,Control
10641,8,19,1985,23,RM,F,17,14,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
10642,8,19,1985,18,OL,F,22,28,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
10643,8,19,1985,12,DM,M,37,50,Dipodomys,merriami,Rodent,Control
10644,8,19,1985,18,DM,M,38,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10645,8,19,1985,24,DM,F,35,48,Dipodomys,merriami,Rodent,Rodent Exclosure
10646,8,19,1985,12,NL,M,33,181,Neotoma,albigula,Rodent,Control
10647,8,19,1985,22,PP,F,22,16,Chaetodipus,penicillatus,Rodent,Control
10648,8,19,1985,14,OL,F,19,35,Onychomys,leucogaster,Rodent,Control
10649,8,19,1985,17,DM,F,34,34,Dipodomys,merriami,Rodent,Control
10650,8,19,1985,18,DM,F,32,25,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10651,8,19,1985,14,OL,M,21,35,Onychomys,leucogaster,Rodent,Control
10652,8,19,1985,6,DO,M,36,56,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10653,8,19,1985,12,DO,M,35,46,Dipodomys,ordii,Rodent,Control
10654,8,19,1985,20,DO,M,36,55,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10655,8,19,1985,14,NL,F,31,101,Neotoma,albigula,Rodent,Control
10656,8,19,1985,18,NL,M,35,NA,Neotoma,albigula,Rodent,Short-term Krat Exclosure
10657,8,19,1985,22,DM,F,36,43,Dipodomys,merriami,Rodent,Control
10658,8,19,1985,17,DO,M,34,50,Dipodomys,ordii,Rodent,Control
10659,8,19,1985,22,DM,M,38,48,Dipodomys,merriami,Rodent,Control
